0.000000,-0.001305,-0.001305,-0.001305,-0.001962,3.542725E+9
0.005000,-1.632290,-1.548818,-1.773929,-1.845570,3.542725E+9
0.010000,-1.991481,-1.895522,-1.926413,-2.198846,3.542725E+9
0.015000,-1.658909,-1.544217,-1.755526,-1.811721,3.542725E+9
0.020000,-0.001305,-0.001305,-0.001305,-0.001305,3.542725E+9
0.025000,-1.650364,-1.535016,-1.745010,-1.853129,3.542725E+9
0.030000,-2.099272,-1.820266,-2.130820,-1.999368,3.542725E+9
0.035000,-1.674683,-1.566893,-1.757826,-1.844256,3.542725E+9
0.040000,-0.001305,-0.001634,-0.001305,-0.001305,3.542725E+9
0.045000,-1.727264,-1.577080,-1.771957,-1.833411,3.542725E+9
0.050000,-2.149223,-1.928713,-2.006927,-2.185701,3.542725E+9
0.055000,-1.743695,-1.597455,-1.784445,-1.858715,3.542725E+9
0.060000,-0.001305,-0.001305,-0.001305,-0.000976,3.542725E+9
0.065000,-1.824866,-1.647407,-1.832754,-1.875475,3.542725E+9
0.070000,-2.196875,-1.971106,-2.146594,-2.146923,3.542725E+9
0.075000,-1.842284,-1.660881,-1.843270,-1.868574,3.542725E+9
0.080000,-0.001305,-0.001305,-0.001305,-0.001305,3.542725E+9
0.085000,-1.887963,-1.675340,-1.822566,-1.874161,3.542725E+9
0.090000,-2.297107,-1.983266,-2.212649,-2.184715,3.542725E+9
0.095000,-1.914254,-1.721348,-1.860687,-1.851157,3.542725E+9
0.100000,-0.001634,-0.001305,-0.000976,-0.001305,3.542725E+9
0.105000,-1.916883,-1.726606,-1.848856,-1.890592,3.542725E+9
0.110000,-2.356917,-2.043405,-2.067395,-2.139693,3.542725E+9
0.115000,-1.915568,-1.716419,-1.859372,-1.869231,3.542725E+9
0.120000,-0.001305,-0.001305,-0.000976,-0.001305,3.542725E+9
0.125000,-1.926413,-1.714118,-1.836040,-1.865616,3.542725E+9
0.130000,-2.332598,-2.186687,-2.360532,-2.041104,3.542725E+9
0.135000,-1.909653,-1.705245,-1.835054,-1.860687,3.542725E+9
0.140000,-0.000976,-0.001634,-0.001962,-0.001305,3.542725E+9
0.145000,-1.855758,-1.670739,-1.797262,-1.844256,3.542725E+9
0.150000,-2.141008,-2.008241,-2.082183,-2.303350,3.542725E+9
0.155000,-1.816979,-1.647407,-1.771628,-1.815665,3.542725E+9
0.160000,-0.001305,-0.001634,-0.001634,-0.001305,3.542725E+9
0.165000,-1.738437,-1.600413,-1.755197,-1.840312,3.542725E+9
0.170000,-2.179457,-2.027302,-2.121290,-2.138050,3.542725E+9
0.175000,-1.688485,-1.579381,-1.744681,-1.801862,3.542725E+9
0.180000,-0.001634,-0.001305,-0.001305,-0.001305,3.542725E+9
0.185000,-1.649050,-1.569193,-1.720362,-1.867588,3.542725E+9
0.190000,-1.818622,-2.047348,-2.076925,-2.208048,3.542725E+9
0.195000,-1.665810,-1.592854,-1.775572,-1.855100,3.542725E+9
0.200000,-0.001305,-0.001305,-0.001634,-0.001634,3.542725E+9
0.205000,-1.675997,-1.599098,-1.801534,-1.902094,3.542725E+9
0.210000,-2.009885,-1.722006,-2.257671,-2.302693,3.542725E+9
0.215000,-1.692100,-1.637876,-1.833739,-1.946131,3.542725E+9
0.220000,-0.001634,-0.001305,-0.001305,-0.001634,3.542725E+9
0.225000,-1.754211,-1.679284,-1.880733,-1.974064,3.542725E+9
0.230000,-2.095657,-1.953032,-1.891578,-2.293820,3.542725E+9
0.235000,-1.744681,-1.694729,-1.907024,-1.986552,3.542725E+9
0.240000,-0.001305,-0.001305,-0.001634,-0.000976,3.542725E+9
0.245000,-1.777215,-1.694072,-1.903409,-2.005612,3.542725E+9
0.250000,-2.201804,-1.952046,-2.246826,-2.200490,3.542725E+9
0.255000,-1.812707,-1.731207,-1.916883,-2.000354,3.542725E+9
0.260000,-0.001634,-0.001634,-0.001634,-0.000976,3.542725E+9
0.265000,-1.794961,-1.734165,-1.886320,-1.987538,3.542725E+9
0.270000,-2.308280,-2.086784,-2.226451,-2.301379,3.542725E+9
0.275000,-1.769328,-1.714776,-1.881391,-1.986881,3.542725E+9
0.280000,-0.001305,-0.001634,-0.001305,-0.001634,3.542725E+9
0.285000,-1.782473,-1.725949,-1.864302,-1.997068,3.542725E+9
0.290000,-2.087770,-1.864631,-2.233352,-2.275088,3.542725E+9
0.295000,-1.751582,-1.697687,-1.848856,-1.967163,3.542725E+9
0.300000,-0.001305,-0.000976,-0.001305,-0.000976,3.542725E+9
0.305000,-1.713133,-1.675669,-1.811064,-1.963877,3.542725E+9
0.310000,-1.924770,-2.084812,-2.280675,-2.232695,3.542725E+9
0.315000,-1.713461,-1.676326,-1.791018,-1.889606,3.542725E+9
0.320000,-0.001305,-0.001305,-0.001634,-0.001634,3.542725E+9
0.325000,-1.664167,-1.649378,-1.763741,-1.872518,3.542725E+9
0.330000,-2.010870,-1.877447,-2.001998,-2.172885,3.542725E+9
0.335000,-1.629989,-1.607643,-1.759469,-1.882705,3.542725E+9
0.340000,-0.001634,-0.001634,-0.001634,-0.001305,3.542725E+9
0.345000,-1.659566,-1.602056,-1.773272,-1.897493,3.542725E+9
0.350000,-1.871203,-1.909653,-2.048663,-2.075282,3.542725E+9
0.355000,-1.645764,-1.587596,-1.758155,-1.929370,3.542725E+9
0.360000,-0.001634,-0.001305,-0.001305,-0.000976,3.542725E+9
0.365000,-1.588253,-1.567878,-1.744024,-1.868574,3.542725E+9
0.370000,-1.955661,-1.786088,-1.969792,-2.251098,3.542725E+9
0.375000,-1.585953,-1.566564,-1.721677,-1.826181,3.542725E+9
0.380000,-0.001634,-0.001305,-0.001305,-0.001305,3.542725E+9
0.385000,-1.594826,-1.553419,-1.720362,-1.825195,3.542725E+9
0.390000,-1.921155,-1.738108,-1.958618,-2.121619,3.542725E+9
0.395000,-1.559334,-1.575108,-1.723320,-1.842941,3.542725E+9
0.400000,-0.001305,-0.001634,-0.001634,-0.001634,3.542725E+9
0.405000,-1.589239,-1.561306,-1.759798,-1.870546,3.542725E+9
0.410000,-1.916554,-1.875475,-2.088427,-1.913268,3.542725E+9
0.415000,-1.603370,-1.569522,-1.749939,-1.846556,3.542725E+9
0.420000,-0.001305,-0.001305,-0.001634,-0.001305,3.542725E+9
0.425000,-1.590225,-1.581352,-1.731864,-1.860358,3.542725E+9
0.430000,-1.875804,-1.878104,-2.011199,-2.353631,3.542725E+9
0.435000,-1.602713,-1.603370,-1.742052,-1.897493,3.542725E+9
0.440000,-0.001634,-0.001305,-0.001305,-0.001305,3.542725E+9
0.445000,-1.599756,-1.596469,-1.718719,-1.862659,3.542725E+9
0.450000,-1.916883,-1.845899,-1.932328,-2.095985,3.542725E+9
0.455000,-1.586610,-1.587596,-1.730550,-1.868903,3.542725E+9
0.460000,-0.001305,-0.001305,-0.001305,-0.001305,3.542725E+9
0.465000,-1.615201,-1.611915,-1.732193,-1.850171,3.542725E+9
0.470000,-1.967491,-1.865945,-1.984580,-2.155467,3.542725E+9
0.475000,-1.632947,-1.608300,-1.729235,-1.926413,3.542725E+9
0.480000,-0.000976,-0.001305,-0.001305,-0.001634,3.542725E+9
0.485000,-1.642477,-1.619802,-1.752239,-1.894207,3.542725E+9
0.490000,-1.910639,-1.985895,-1.978993,-2.119647,3.542725E+9
0.495000,-1.614215,-1.647078,-1.738766,-1.871860,3.542725E+9
0.500000,-0.001305,-0.001634,-0.001634,-0.001305,3.542725E+9
0.505000,-1.612572,-1.618159,-1.737451,-1.881391,3.542725E+9
0.510000,-1.896508,-1.880405,-2.097957,-2.079554,3.542725E+9
0.515000,-1.622102,-1.645764,-1.747639,-1.878762,3.542725E+9
0.520000,-0.001962,-0.000976,-0.001305,-0.001634,3.542725E+9
0.525000,-1.641820,-1.649378,-1.738766,-1.921483,3.542725E+9
0.530000,-1.919840,-1.896179,-1.992467,-2.278375,3.542725E+9
0.535000,-1.671068,-1.652665,-1.775572,-1.897493,3.542725E+9
0.540000,-0.001634,-0.001305,-0.001962,-0.001305,3.542725E+9
0.545000,-1.665153,-1.683556,-1.760126,-1.880733,3.542725E+9
0.550000,-2.077582,-1.960919,-1.960262,-2.186358,3.542725E+9
0.555000,-1.679612,-1.704260,-1.773272,-1.910310,3.542725E+9
0.560000,-0.001634,-0.001634,-0.001305,-0.000976,3.542725E+9
0.565000,-1.677641,-1.713790,-1.751582,-1.914254,3.542725E+9
0.570000,-1.849185,-2.030588,-2.002326,-2.235653,3.542725E+9
0.575000,-1.712475,-1.744352,-1.778530,-1.921483,3.542725E+9
0.580000,-0.001962,-0.001634,-0.001305,-0.001305,3.542725E+9
0.585000,-1.710175,-1.740409,-1.754540,-1.910639,3.542725E+9
0.590000,-1.993125,-1.809749,-2.095985,-2.071667,3.542725E+9
0.595000,-1.709189,-1.757169,-1.754211,-1.889935,3.542725E+9
0.600000,-0.001305,-0.001634,-0.001305,-0.000976,3.542725E+9
0.605000,-1.725620,-1.753554,-1.775572,-1.904723,3.542725E+9
0.610000,-1.975379,-2.061151,-2.052606,-2.214949,3.542725E+9
0.615000,-1.740737,-1.756183,-1.759141,-1.881062,3.542725E+9
0.620000,-0.000976,-0.001634,-0.001305,-0.001305,3.542725E+9
0.625000,-1.716419,-1.744024,-1.752239,-1.922798,3.542725E+9
0.630000,-2.076268,-2.049649,-1.987209,-2.312223,3.542725E+9
0.635000,-1.709846,-1.734822,-1.744681,-1.877447,3.542725E+9
0.640000,-0.001305,-0.001305,-0.001634,-0.001305,3.542725E+9
0.645000,-1.693086,-1.685199,-1.766370,-1.886977,3.542725E+9
0.650000,-2.075610,-2.034860,-1.972092,-2.095657,3.542725E+9
0.655000,-1.649707,-1.664495,-1.787731,-1.848199,3.542725E+9
0.660000,-0.001305,-0.001305,-0.001634,-0.001305,3.542725E+9
0.665000,-1.642806,-1.650036,-1.724963,-1.846227,3.542725E+9
0.670000,-1.934300,-1.921155,-1.810078,-1.976036,3.542725E+9
0.675000,-1.698673,-1.688157,-1.777872,-1.823552,3.542725E+9
0.680000,-0.000976,-0.001634,-0.001305,-0.001634,3.542725E+9
0.685000,-1.754540,-1.682570,-1.855429,-1.874489,3.542725E+9
0.690000,-2.029602,-1.948431,-2.167298,-2.070352,3.542725E+9
0.695000,-1.736137,-1.641820,-1.874161,-1.996739,3.542725E+9
0.700000,-0.001305,-0.001305,-0.001305,-0.001634,3.542725E+9
0.705000,-1.774915,-1.703931,-1.911624,-1.993782,3.542725E+9
0.710000,-1.963548,-1.858387,-2.217250,-2.260629,3.542725E+9
0.715000,-1.819937,-1.710175,-1.937258,-1.999697,3.542725E+9
0.720000,-0.001305,-0.001305,-0.000976,-0.000976,3.542725E+9
0.725000,-1.810078,-1.654308,-1.927399,-1.984580,3.542725E+9
0.730000,-1.966506,-1.836040,-2.169270,-1.867917,3.542725E+9
0.735000,-1.819280,-1.669425,-1.934957,-1.944487,3.542725E+9
0.740000,-0.001305,-0.001305,-0.001305,-0.000976,3.542725E+9
0.745000,-1.820266,-1.665153,-1.931014,-1.924441,3.542725E+9
0.750000,-1.876461,-1.790360,-2.043076,-2.091056,3.542725E+9
0.755000,-1.815336,-1.686514,-1.932657,-1.954675,3.542725E+9
0.760000,-0.000976,-0.001634,-0.001305,-0.001305,3.542725E+9
0.765000,-1.806792,-1.654308,-1.943502,-1.971435,3.542725E+9
0.770000,-2.131806,-1.935614,-2.181100,-2.091713,3.542725E+9
0.775000,-1.810078,-1.654308,-1.907352,-1.923127,3.542725E+9
0.780000,-0.001305,-0.001305,-0.000976,-0.001305,3.542725E+9
0.785000,-1.757826,-1.608957,-1.901766,-1.912610,3.542725E+9
0.790000,-1.885334,-1.787074,-1.998054,-2.090070,3.542725E+9
0.795000,-1.729564,-1.612901,-1.858715,-1.855758,3.542725E+9
0.800000,-0.001305,-0.001634,-0.001962,-0.001305,3.542725E+9
0.805000,-1.732522,-1.584967,-1.816979,-1.855100,3.542725E+9
0.810000,-2.025987,-1.885334,-2.073310,-1.949417,3.542725E+9
0.815000,-1.661209,-1.561306,-1.807120,-1.871860,3.542725E+9
0.820000,-0.001305,-0.001634,-0.001305,-0.001305,3.542725E+9
0.825000,-1.629332,-1.592526,-1.790032,-1.827495,3.542725E+9
0.830000,-1.853457,-1.947445,-2.073310,-2.079554,3.542725E+9
0.835000,-1.628018,-1.528443,-1.764070,-1.835711,3.542725E+9
0.840000,-0.001634,-0.001305,-0.001305,-0.001305,3.542725E+9
0.845000,-1.615201,-1.518584,-1.772614,-1.813364,3.542725E+9
0.850000,-1.854772,-1.733179,-2.127862,-2.087112,3.542725E+9
0.855000,-1.608957,-1.534687,-1.740080,-1.815665,3.542725E+9
0.860000,-0.001305,-0.001634,-0.001634,-0.001634,3.542725E+9
0.865000,-1.577080,-1.508068,-1.728907,-1.813693,3.542725E+9
0.870000,-1.700316,-1.723977,-2.062137,-1.991153,3.542725E+9
0.875000,-1.578066,-1.508397,-1.736465,-1.798905,3.542725E+9
0.880000,-0.001305,-0.001305,-0.001305,-0.001305,3.542725E+9
0.885000,-1.607971,-1.533044,-1.741723,-1.831768,3.542725E+9
0.890000,-1.862659,-1.680270,-2.096971,-1.955004,3.542725E+9
0.895000,-1.598112,-1.501824,-1.729235,-1.846227,3.542725E+9
0.900000,-0.001305,-0.001305,-0.001962,-0.001305,3.542725E+9
0.905000,-1.588582,-1.504453,-1.791346,-1.820266,3.542725E+9
0.910000,-1.909981,-1.796933,-1.838997,-2.056221,3.542725E+9
0.915000,-1.639520,-1.540274,-1.775243,-1.820594,3.542725E+9
0.920000,-0.001634,-0.001305,-0.001634,-0.001305,3.542725E+9
0.925000,-1.634919,-1.534358,-1.774915,-1.838340,3.542725E+9
0.930000,-1.653979,-1.909653,-2.043405,-1.978008,3.542725E+9
0.935000,-1.616516,-1.530743,-1.774258,-1.825852,3.542725E+9
0.940000,-0.000976,-0.001305,-0.000976,-0.001305,3.542725E+9
0.945000,-1.666796,-1.539616,-1.771300,-1.815336,3.542725E+9
0.950000,-1.975050,-1.551776,-2.039133,-2.044719,3.542725E+9
0.955000,-1.625389,-1.527129,-1.770314,-1.845899,3.542725E+9
0.960000,-0.000976,-0.001305,-0.001305,-0.001305,3.542725E+9
0.965000,-1.629989,-1.548161,-1.772943,-1.849842,3.542725E+9
0.970000,-1.840969,-1.898151,-2.013828,-2.133778,3.542725E+9
0.975000,-1.650364,-1.543889,-1.772614,-1.818622,3.542725E+9
0.980000,-0.000976,-0.001634,-0.001634,-0.001634,3.542725E+9
0.985000,-1.651350,-1.562620,-1.775901,-1.821580,3.542725E+9
0.990000,-1.924770,-1.717733,-2.063780,-1.983594,3.542725E+9
0.995000,-1.684213,-1.557691,-1.790689,-1.816322,3.542725E+9
