Fri Apr 08 17:11:18 BST 2016, 1460131878915, -0.9002198576927185, 3.0166940689086914, 10.51054573059082
Fri Apr 08 17:11:18 BST 2016, 1460131878936, -1.3407529592514038, 3.1651346683502197, 10.237606048583984
Fri Apr 08 17:11:18 BST 2016, 1460131878954, -0.3926490843296051, 3.1651346683502197, 10.467450141906738
Fri Apr 08 17:11:18 BST 2016, 1460131878976, 0.5171475410461426, 3.557783842086792, 11.176133155822754
Fri Apr 08 17:11:18 BST 2016, 1460131878995, 0.6320692300796509, 4.079719543457031, 11.410765647888184
Fri Apr 08 17:11:19 BST 2016, 1460131879016, 0.9289502501487732, 3.6343982219696045, 10.96544361114502
Fri Apr 08 17:11:19 BST 2016, 1460131879036, 0.8427590131759644, 2.7533318996429443, 10.735600471496582
Fri Apr 08 17:11:19 BST 2016, 1460131879057, 1.2018892765045166, 2.274491548538208, 10.165780067443848
Fri Apr 08 17:11:19 BST 2016, 1460131879076, 1.5322890281677246, 2.432508945465088, 9.75397777557373
Fri Apr 08 17:11:19 BST 2016, 1460131879097, 1.7717092037200928, 3.098097085952759, 9.768342971801758
Fri Apr 08 17:11:19 BST 2016, 1460131879119, 1.647210717201233, 3.1220390796661377, 9.86889934539795
Fri Apr 08 17:11:19 BST 2016, 1460131879137, 0.8092401623725891, 2.3319525718688965, 9.509769439697266
Fri Apr 08 17:11:19 BST 2016, 1460131879159, 0.4836287498474121, 2.2361843585968018, 9.026140213012695
Fri Apr 08 17:11:19 BST 2016, 1460131879180, 0.35913026332855225, 3.045424461364746, 8.494627952575684
Fri Apr 08 17:11:19 BST 2016, 1460131879199, 0.014365210197865963, 3.2321722507476807, 8.336610794067383
Fri Apr 08 17:11:19 BST 2016, 1460131879220, -0.014365210197865963, 3.7684733867645264, 7.996633529663086
Fri Apr 08 17:11:19 BST 2016, 1460131879238, -0.1628057211637497, 4.218583583831787, 7.771578788757324
Fri Apr 08 17:11:19 BST 2016, 1460131879260, -0.2825157940387726, 4.3191399574279785, 7.618350028991699
Fri Apr 08 17:11:19 BST 2016, 1460131879279, 0.028730420395731926, 4.1611223220825195, 7.412448406219482
Fri Apr 08 17:11:19 BST 2016, 1460131879300, 0.014365210197865963, 4.027047157287598, 7.331045627593994
Fri Apr 08 17:11:19 BST 2016, 1460131879319, 0.2346317619085312, 3.797203779220581, 7.316680431365967
Fri Apr 08 17:11:19 BST 2016, 1460131879338, 0.31124621629714966, 3.8307228088378906, 7.733271598815918
Fri Apr 08 17:11:19 BST 2016, 1460131879359, 0.37828385829925537, 3.4955344200134277, 8.652645111083984
Fri Apr 08 17:11:19 BST 2016, 1460131879380, 0.1867477297782898, 3.44765043258667, 9.279925346374512
Fri Apr 08 17:11:19 BST 2016, 1460131879399, -0.45010992884635925, 3.643975019454956, 9.840168952941895
Fri Apr 08 17:11:19 BST 2016, 1460131879420, -0.8762778043746948, 3.88818359375, 9.749189376831055
Fri Apr 08 17:11:19 BST 2016, 1460131879438, -0.6368576288223267, 3.797203779220581, 9.84495735168457
Fri Apr 08 17:11:19 BST 2016, 1460131879460, -0.11971008777618408, 3.5003228187561035, 10.256759643554688
Fri Apr 08 17:11:19 BST 2016, 1460131879476, -0.7086837291717529, 4.07014274597168, 11.731588363647461
Fri Apr 08 17:11:19 BST 2016, 1460131879496, -1.115697979927063, 1.53707754611969, 7.790732383728027
Fri Apr 08 17:11:19 BST 2016, 1460131879517, -0.6751648783683777, 3.093308687210083, 11.286267280578613
Fri Apr 08 17:11:19 BST 2016, 1460131879538, -0.8092401623725891, 3.892971992492676, 11.195286750793457
Fri Apr 08 17:11:19 BST 2016, 1460131879557, -0.45010992884635925, 1.6136919260025024, 10.78348445892334
Fri Apr 08 17:11:19 BST 2016, 1460131879577, -1.8100165128707886, 1.900996208190918, 10.448296546936035
Fri Apr 08 17:11:19 BST 2016, 1460131879595, -2.3367409706115723, 1.4173674583435059, 10.20887565612793
Fri Apr 08 17:11:19 BST 2016, 1460131879616, -2.896984100341797, 2.3702597618103027, 10.002974510192871
Fri Apr 08 17:11:19 BST 2016, 1460131879636, -2.896984100341797, 2.3702597618103027, 10.002974510192871
Fri Apr 08 17:11:19 BST 2016, 1460131879657, -1.7142484188079834, 3.0406360626220703, 8.341399192810059
Fri Apr 08 17:11:19 BST 2016, 1460131879677, -1.7142484188079834, 3.0406360626220703, 8.341399192810059
Fri Apr 08 17:11:19 BST 2016, 1460131879698, -0.4692635238170624, 3.5673606395721436, 8.983044624328613
Fri Apr 08 17:11:19 BST 2016, 1460131879717, -0.4692635238170624, 3.5673606395721436, 8.983044624328613
Fri Apr 08 17:11:19 BST 2016, 1460131879739, -0.7805097699165344, 3.931279182434082, 8.62391471862793
Fri Apr 08 17:11:19 BST 2016, 1460131879758, -0.7805097699165344, 3.931279182434082, 8.62391471862793
Fri Apr 08 17:11:19 BST 2016, 1460131879781, 2.054224967956543, 3.950432777404785, 6.392518520355225
Fri Apr 08 17:11:19 BST 2016, 1460131879800, 2.054224967956543, 3.950432777404785, 6.392518520355225
Fri Apr 08 17:11:19 BST 2016, 1460131879818, -0.8571242094039917, 4.778826713562012, 7.694964408874512
Fri Apr 08 17:11:19 BST 2016, 1460131879837, -0.933738648891449, 4.199429988861084, 7.666234016418457
Fri Apr 08 17:11:19 BST 2016, 1460131879858, -0.3256114423274994, 4.639962673187256, 7.3023152351379395
Fri Apr 08 17:11:19 BST 2016, 1460131879877, -0.8954314589500427, 3.955221176147461, 7.331045627593994
